Incident energy ; 
Incident energy ; 
Incident energy ; Computed function
1.32E8 ; 0.00246815908385826
1.34E8 ; 0.0024175490430928797
1.36E8 ; 0.00236718966316932
1.38E8 ; 0.00231707826151818
1.4E8 ; 0.0022672174719255
1.42E8 ; 0.00222642961531152
1.44E8 ; 0.0021858236366683
1.46E8 ; 0.00214539831495972
1.48E8 ; 0.00210515611201448
1.5E8 ; 0.00206509578704
1.52E8 ; 0.00201385661113296
1.54E8 ; 0.0019628383917503997
1.56E8 ; 0.0019120434122812803
1.58E8 ; 0.0018614694424416
1.6E8 ; 0.0018111186594103998
1.62E8 ; 0.0017763239099814
1.64E8 ; 0.00174165989552064
1.66E8 ; 0.00170712865967248
1.68E8 ; 0.0016727291716352
1.7E8 ; 0.0016384614314087997
1.72E8 ; 0.0016043244979869601
1.74E8 ; 0.0015703202713414
1.76E8 ; 0.0015364477925067202
1.78E8 ; 0.0015027061743538399
1.8E8 ; 0.0014690972090999998
1.82E8 ; 0.0014397693657160798
1.84E8 ; 0.0014105394682328
1.86E8 ; 0.00138140920768004
1.88E8 ; 0.00135237773065784
1.9E8 ; 0.0013234450371661997
1.92E8 ; 0.0012946103526553599
1.94E8 ; 0.00126587524199488
1.96E8 ; 0.0012372389148649601
1.98E8 ; 0.00120870064402596
2.0E8 ; 0.0011802618997272
