Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
44.2794 ; 3.94408E-12
44.35306 ; 4.944E-12
44.38374 ; 5.33672E-12
44.40979 ; 5.63266E-12
44.43122 ; 5.83933E-12
44.45265 ; 6.00532E-12
44.47407 ; 6.12511E-12
44.49239 ; 6.18811E-12
44.50849 ; 6.21253E-12
44.51699 ; 6.21372E-12
44.53398 ; 6.19237E-12
44.55097 ; 6.14061E-12
44.56796 ; 6.06063E-12
44.58875 ; 5.92863E-12
44.60954 ; 5.76521E-12
44.64073 ; 5.47727E-12
44.71503 ; 4.7225E-12
44.74697 ; 4.42412E-12
44.77094 ; 4.22553E-12
44.7911 ; 4.07839E-12
44.81544 ; 3.92673E-12
44.83978 ; 3.80403E-12
44.86412 ; 3.70952E-12
44.8877 ; 3.64328E-12
44.91053 ; 3.601E-12
44.93335 ; 3.57814E-12
44.95332 ; 3.57244E-12
44.97899 ; 3.58253E-12
45.01322 ; 3.62249E-12
45.04745 ; 3.68824E-12
45.08168 ; 3.77602E-12
45.1045 ; 3.84546E-12
45.15015 ; 4.00823E-12
45.19579 ; 4.2011E-12
45.24143 ; 4.42369E-12
45.282 ; 4.64735E-12
45.32257 ; 4.89692E-12
45.36314 ; 5.17472E-12
45.40371 ; 5.48376E-12
45.44429 ; 5.82777E-12
45.48486 ; 6.21138E-12
45.52543 ; 6.6402E-12
45.55586 ; 6.99555E-12
45.58308 ; 7.34114E-12
45.61725 ; 7.81631E-12
45.65142 ; 8.34385E-12
45.68559 ; 8.93174E-12
45.71122 ; 9.41799E-12
45.73685 ; 9.94835E-12
45.76248 ; 1.05287E-11
45.78811 ; 1.11653E-11
45.81373 ; 1.18663E-11
45.83936 ; 1.26408E-11
45.86022 ; 1.33335E-11
45.88108 ; 1.40895E-11
45.90194 ; 1.49175E-11
45.9228 ; 1.58275E-11
45.94366 ; 1.68316E-11
45.96452 ; 1.79445E-11
45.98538 ; 1.91838E-11
46.00624 ; 2.05713E-11
46.0271 ; 2.21338E-11
46.041 ; 2.32886E-11
46.05491 ; 2.45475E-11
46.07258 ; 2.6319E-11
46.08866 ; 2.81236E-11
46.10474 ; 3.01424E-11
46.12082 ; 3.24105E-11
46.13154 ; 3.4081E-11
46.14226 ; 3.58944E-11
46.15298 ; 3.7866E-11
46.1637 ; 4.00131E-11
46.17441 ; 4.23545E-11
46.18513 ; 4.49109E-11
46.19585 ; 4.77051E-11
46.20657 ; 5.07618E-11
46.21729 ; 5.41076E-11
46.22801 ; 5.77717E-11
46.23755 ; 6.13239E-11
46.25008 ; 6.64503E-11
46.26261 ; 7.21495E-11
46.27514 ; 7.848E-11
46.28767 ; 8.55032E-11
46.3002 ; 9.32817E-11
46.31273 ; 1.01879E-10
46.32526 ; 1.11358E-10
46.33779 ; 1.2178E-10
46.35032 ; 1.332E-10
46.36285 ; 1.4567E-10
46.3723 ; 1.55798E-10
46.38285 ; 1.67854E-10
46.3934 ; 1.80716E-10
46.40395 ; 1.94391E-10
46.41978 ; 2.16423E-10
46.4356 ; 2.40232E-10
46.45143 ; 2.65717E-10
46.47062 ; 2.98643E-10
46.48981 ; 3.33383E-10
46.55418 ; 4.54878E-10
46.57591 ; 4.93808E-10
46.59764 ; 5.29413E-10
46.61466 ; 5.54071E-10
46.63168 ; 5.75197E-10
46.6487 ; 5.92232E-10
46.66572 ; 6.04709E-10
46.68274 ; 6.12281E-10
46.7 ; 6.14731E-10
46.71354 ; 6.12918E-10
46.72709 ; 6.07851E-10
46.74227 ; 5.98419E-10
46.75459 ; 5.88E-10
46.77306 ; 5.68076E-10
46.79068 ; 5.44786E-10
46.80661 ; 5.20688E-10
46.82786 ; 4.85012E-10
46.85248 ; 4.40191E-10
46.90241 ; 3.45775E-10
46.92771 ; 2.9975E-10
46.94244 ; 2.74321E-10
46.95717 ; 2.50142E-10
46.97189 ; 2.2736E-10
46.98662 ; 2.06073E-10
46.99814 ; 1.90508E-10
47.00965 ; 1.75904E-10
47.02117 ; 1.6226E-10
47.03269 ; 1.49563E-10
47.0442 ; 1.37791E-10
47.05572 ; 1.26915E-10
47.06723 ; 1.16895E-10
47.07875 ; 1.07693E-10
47.09027 ; 9.92634E-11
47.10178 ; 9.15584E-11
47.10946 ; 8.68008E-11
47.11916 ; 8.11941E-11
47.12887 ; 7.60162E-11
47.13858 ; 7.1238E-11
47.14828 ; 6.68322E-11
47.15799 ; 6.27714E-11
47.16769 ; 5.90301E-11
47.1774 ; 5.55836E-11
47.1871 ; 5.24083E-11
47.19681 ; 4.94825E-11
47.20651 ; 4.67854E-11
47.21622 ; 4.42979E-11
47.22592 ; 4.20019E-11
47.23563 ; 3.98809E-11
47.25019 ; 3.69948E-11
47.26474 ; 3.44221E-11
47.27715 ; 3.2446E-11
47.28956 ; 3.0646E-11
47.30197 ; 2.90025E-11
47.31438 ; 2.74983E-11
47.32679 ; 2.61181E-11
47.3392 ; 2.48486E-11
47.35782 ; 2.31263E-11
47.37643 ; 2.15928E-11
47.39504 ; 2.02204E-11
47.41366 ; 1.89859E-11
47.43227 ; 1.78704E-11
47.45088 ; 1.68581E-11
47.4716 ; 1.58368E-11
47.49651 ; 1.4735E-11
47.52143 ; 1.37515E-11
47.54634 ; 1.28688E-11
47.57126 ; 1.20731E-11
47.59618 ; 1.13528E-11
47.62109 ; 1.06981E-11
47.64601 ; 1.01011E-11
47.67092 ; 9.55496E-12
47.69584 ; 9.05385E-12
47.72906 ; 8.44729E-12
47.76165 ; 7.91193E-12
47.79424 ; 7.4279E-12
47.82683 ; 6.98871E-12
47.85943 ; 6.58889E-12
47.89202 ; 6.22377E-12
47.92461 ; 5.88939E-12
47.96807 ; 5.48554E-12
48.01153 ; 5.1235E-12
48.05498 ; 4.79762E-12
48.09096 ; 4.55184E-12
48.13369 ; 4.28473E-12
48.17642 ; 4.04152E-12
48.21915 ; 3.81943E-12
48.26189 ; 3.61606E-12
48.30462 ; 3.42933E-12
48.36159 ; 3.20324E-12
48.41857 ; 3.00002E-12
48.47555 ; 2.81667E-12
48.53252 ; 2.65069E-12
48.59136 ; 2.49522E-12
48.65021 ; 2.35401E-12
48.70905 ; 2.22536E-12
48.76789 ; 2.10783E-12
48.84634 ; 1.96626E-12
48.92479 ; 1.83976E-12
49.00325 ; 1.72624E-12
49.0817 ; 1.62396E-12
49.16016 ; 1.53151E-12
49.24257 ; 1.44363E-12
49.32497 ; 1.36408E-12
49.40738 ; 1.29186E-12
49.48979 ; 1.22611E-12
49.5722 ; 1.16611E-12
49.65461 ; 1.11122E-12
49.77823 ; 1.03733E-12
49.88371 ; 9.81252E-13
50.01227 ; 9.20325E-13
50.14083 ; 8.66485E-13
50.26939 ; 8.18881E-13
50.39795 ; 7.76868E-13
50.5265 ; 7.39984E-13
50.65506 ; 7.07942E-13
50.78362 ; 6.80736E-13
50.89139 ; 6.6205E-13
50.97836 ; 6.50334E-13
51.06534 ; 6.42675E-13
51.13057 ; 6.40743E-13
51.17405 ; 6.42078E-13
51.215 ; 6.46005E-13
51.25342 ; 6.52871E-13
51.29183 ; 6.63906E-13
51.32065 ; 6.75777E-13
51.34946 ; 6.91575E-13
51.37827 ; 7.12221E-13
51.40708 ; 7.3876E-13
51.42629 ; 7.60279E-13
51.4455 ; 7.85256E-13
51.4647 ; 8.14011E-13
51.48391 ; 8.46832E-13
51.50312 ; 8.83954E-13
51.52841 ; 9.39637E-13
51.55371 ; 1.00308E-12
51.579 ; 1.07388E-12
51.60429 ; 1.15116E-12
51.63802 ; 1.26158E-12
51.7004 ; 1.47026E-12
51.73051 ; 1.56191E-12
51.75846 ; 1.63485E-12
51.7771 ; 1.67471E-12
