Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
1675.601 ; 1.60399E-12
1675.7 ; 1.61048E-12
1675.701 ; 1.6137E-12
1675.8 ; 1.61692E-12
1675.801 ; 1.6202E-12
1675.802 ; 1.62348E-12
1675.9 ; 1.62676E-12
1675.901 ; 1.63004E-12
1675.902 ; 1.63338E-12
1676.0 ; 1.63666E-12
1676.001 ; 1.64E-12
1676.1 ; 1.64328E-12
1676.101 ; 1.64997E-12
1676.2 ; 1.65673E-12
1676.3 ; 1.66348E-12
1676.301 ; 1.6703E-12
1676.4 ; 1.67718E-12
1676.5 ; 1.68406E-12
1676.6 ; 1.69802E-12
1676.8 ; 1.7121E-12
1676.9 ; 1.72638E-12
1677.0 ; 1.74078E-12
1677.3 ; 1.77024E-12
1677.6 ; 1.80047E-12
1678.2 ; 1.86324E-12
1678.7 ; 1.92942E-12
1679.3 ; 1.99913E-12
1679.8 ; 2.07264E-12
1680.4 ; 2.1504E-12
1680.9 ; 2.23253E-12
1682.1 ; 2.41158E-12
1683.2 ; 2.61301E-12
1684.3 ; 2.84081E-12
1685.4 ; 3.09954E-12
1686.5 ; 3.39526E-12
1687.7 ; 3.73522E-12
1688.8 ; 4.12869E-12
1689.9 ; 4.58732E-12
1691.0 ; 5.1262E-12
1692.1 ; 5.7651E-12
1693.2 ; 6.52979E-12
1694.3 ; 7.45591E-12
1695.5 ; 8.59041E-12
1696.6 ; 1.00002E-11
1697.7 ; 1.17797E-11
1698.8 ; 1.40661E-11
1699.9 ; 1.70638E-11
1701.1 ; 2.10872E-11
1702.2 ; 2.66285E-11
1703.3 ; 3.44864E-11
1703.8 ; 3.96649E-11
1704.4 ; 4.5969E-11
1705.0 ; 5.36912E-11
1705.5 ; 6.31897E-11
1706.1 ; 7.48807E-11
1706.7 ; 8.91776E-11
1707.2 ; 1.06369E-10
1707.8 ; 1.2628E-10
1708.9 ; 1.68252E-10
1710.0 ; 1.89109E-10
1712.5 ; 1.15418E-10
1715.0 ; 5.32474E-11
1716.3 ; 3.7922E-11
1717.6 ; 2.80505E-11
1718.8 ; 2.14487E-11
1720.1 ; 1.68663E-11
1722.6 ; 1.11469E-11
1723.9 ; 9.30493E-12
1725.1 ; 7.87845E-12
1727.7 ; 5.84928E-12
1730.2 ; 4.50821E-12
1735.2 ; 2.90647E-12
1737.7 ; 2.40682E-12
1740.3 ; 2.02518E-12
1745.3 ; 1.49015E-12
1750.3 ; 1.14144E-12
1760.4 ; 7.3022E-13
1765.5 ; 6.03078E-13
1770.5 ; 5.0635E-13
1780.6 ; 3.71316E-13
1790.7 ; 2.83701E-13
1810.8 ; 1.80767E-13
1820.9 ; 1.4906E-13
1831.0 ; 1.24975E-13
1851.2 ; 9.14093E-14
1871.3 ; 6.96777E-14
1891.5 ; 5.48224E-14
1911.7 ; 4.42235E-14
1931.8 ; 3.64017E-14
1952.0 ; 3.04687E-14
1992.4 ; 2.22192E-14
2032.7 ; 1.68927E-14
2034.7 ; 1.67126E-14
5000.0 ; 5.12325E-12
10000.0 ; 3.56583E-12
20000.0 ; 2.72975E-12
50000.0 ; 2.24602E-12
100000.0 ; 2.15945E-12
200000.0 ; 3.18676E-12
300000.0 ; 5.91786E-12
400000.0 ; 6.17094E-12
500000.0 ; 6.94183E-12
600000.0 ; 8.30019E-12
700000.0 ; 1.19397E-11
800000.0 ; 1.89038E-11
900000.0 ; 2.6337E-11
1000000.0 ; 3.49804E-11
1200000.0 ; 6.09893E-11
1400000.0 ; 1.39705E-10
1600000.0 ; 2.30697E-10
1800000.0 ; 4.48149E-10
2000000.0 ; 7.54388E-10
2200000.0 ; 1.168423E-9
2400000.0 ; 2.007888E-9
2600000.0 ; 3.019268E-9
2800000.0 ; 4.743426E-9
3000000.0 ; 7.165991E-9
3200000.0 ; 1.019923E-8
3400000.0 ; 1.527375E-8
3600000.0 ; 2.135692E-8
3800000.0 ; 3.002515E-8
4000000.0 ; 4.138976E-8
4200000.0 ; 5.465732E-8
4400000.0 ; 7.347158E-8
4600000.0 ; 9.471661E-8
4800000.0 ; 1.213134E-7
5000000.0 ; 1.538888E-7
5200000.0 ; 1.894977E-7
5400000.0 ; 2.351647E-7
5600000.0 ; 2.825631E-7
5800000.0 ; 3.374036E-7
6000000.0 ; 4.014515E-7
6200000.0 ; 4.654434E-7
6400000.0 ; 5.48725E-7
6600000.0 ; 6.305093E-7
6800000.0 ; 7.242153E-7
7000000.0 ; 8.381337E-7
7200000.0 ; 9.396099E-7
7400000.0 ; 1.092392E-6
7600000.0 ; 1.23758E-6
7800000.0 ; 1.406775E-6
8000000.0 ; 1.651852E-6
8500000.0 ; 2.38055E-6
9000000.0 ; 3.527621E-6
9500000.0 ; 5.35192E-6
1.0E7 ; 8.205654E-6
1.05E7 ; 1.266107E-5
1.1E7 ; 1.95557E-5
1.15E7 ; 3.018187E-5
1.2E7 ; 4.20501E-5
1.25E7 ; 6.872893E-5
1.3E7 ; 1.266165E-4
